fecha,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2022-09-09 02:00:00,18.0,2.63,108.99,15.0,88.8
2022-09-09 03:00:00,14.0,2.71,100.28,15.0,89.7
2022-09-09 04:00:00,14.0,1.92,98.77,15.0,90.8
2022-09-09 05:00:00,19.0,1.76,122.2,14.0,92.45
2022-09-09 06:00:00,23.0,2.5,105.24,14.0,92.41
2022-09-09 07:00:00,30.0,1.68,117.21,14.0,91.95
2022-09-09 08:00:00,33.0,1.8,106.45,16.0,83.41
2022-09-09 09:00:00,38.0,3.2,89.49,19.0,71.47
2022-09-09 10:00:00,26.0,3.02,95.8,21.0,59.42
2022-09-09 11:00:00,22.0,2.89,104.22,23.0,49.73
2022-09-09 12:00:00,12.0,2.43,126.93,25.0,40.49
2022-09-09 13:00:00,9.0,2.09,144.12,26.0,33.79
2022-09-09 14:00:00,5.0,2.7,152.37,27.0,33.26
2022-09-09 15:00:00,11.0,2.45,144.35,27.0,32.87
2022-09-09 16:00:00,14.0,2.17,130.85,27.0,33.18
2022-09-09 17:00:00,19.0,2.5,137.44,26.0,38.12
2022-09-09 18:00:00,26.0,1.84,188.22,24.0,41.11
2022-09-09 19:00:00,28.0,1.88,256.46,23.0,43.27
2022-09-09 20:00:00,36.0,2.0,264.36,22.0,48.73
2022-09-09 21:00:00,50.0,2.49,293.15,21.0,56.74
2022-09-09 22:00:00,48.0,2.49,309.42,21.0,65.57
2022-09-09 23:00:00,37.0,2.09,272.7,21.0,65.52
2022-09-10 00:00:00,29.0,2.34,229.8,20.0,71.97
2022-09-10 01:00:00,28.0,1.88,223.36,19.0,77.94
2022-09-10 02:00:00,14.0,2.62,238.89,18.0,81.29
2022-09-10 03:00:00,7.0,1.99,257.11,18.0,83.12
2022-09-10 04:00:00,10.0,1.34,275.79,17.0,84.51
2022-09-10 05:00:00,13.0,1.2,226.49,17.0,86.14
2022-09-10 06:00:00,23.0,1.6,83.67,18.0,86.66
2022-09-10 07:00:00,44.0,2.17,115.89,17.0,88.65
2022-09-10 08:00:00,33.0,2.69,109.07,18.0,76.1
2022-09-10 09:00:00,35.0,3.6,89.2,21.0,64.66
2022-09-10 10:00:00,25.0,4.51,94.24,22.0,55.65
2022-09-10 11:00:00,29.0,3.73,89.03,23.0,49.27
2022-09-10 12:00:00,19.0,3.37,89.8,26.0,41.4
2022-09-10 13:00:00,12.0,3.2,94.16,27.0,34.23
2022-09-10 14:00:00,14.0,2.84,106.15,28.0,31.64
2022-09-10 15:00:00,13.0,2.96,96.42,28.0,30.9
2022-09-10 16:00:00,13.0,3.03,75.14,28.0,30.6
2022-09-10 17:00:00,14.0,2.48,108.68,28.0,30.83
2022-09-10 18:00:00,14.0,2.88,104.29,28.0,32.88
2022-09-10 19:00:00,11.0,2.02,57.54,24.0,40.98
2022-09-10 20:00:00,20.0,2.31,65.75,23.0,48.12
2022-09-10 21:00:00,31.0,2.51,66.55,22.0,53.64
2022-09-10 22:00:00,34.0,1.24,145.84,20.0,57.86
2022-09-10 23:00:00,30.0,1.89,90.67,19.0,65.36
2022-09-11 00:00:00,20.0,3.26,90.9,19.0,67.84
2022-09-11 02:00:00,17.0,3.69,73.87,17.0,74.43
2022-09-11 03:00:00,19.0,3.94,65.7,16.0,79.07
2022-09-11 04:00:00,15.0,3.7,57.46,16.0,79.66
2022-09-11 05:00:00,14.0,2.97,57.26,16.0,78.37
2022-09-11 06:00:00,21.0,2.17,115.99,16.0,78.7
2022-09-11 07:00:00,27.0,2.36,93.7,15.0,84.16
2022-09-11 08:00:00,25.0,2.83,106.64,17.0,77.79
2022-09-11 09:00:00,29.0,4.14,84.61,20.0,65.25
2022-09-11 10:00:00,32.0,5.32,83.64,21.0,57.45
2022-09-11 11:00:00,26.0,5.59,79.53,23.0,49.26
2022-09-11 12:00:00,23.0,5.08,83.44,24.0,44.25
2022-09-11 13:00:00,24.0,4.8,82.78,25.0,38.53
2022-09-11 14:00:00,13.0,4.19,98.2,26.0,35.41
2022-09-11 15:00:00,14.0,4.06,81.22,27.0,30.72
2022-09-11 19:00:00,21.0,5.31,50.16,24.0,40.62
2022-09-11 20:00:00,24.0,5.44,49.51,22.0,47.52
2022-09-11 21:00:00,22.0,5.88,49.76,21.0,52.24
2022-09-11 22:00:00,21.0,4.86,68.53,20.0,54.38
2022-09-11 23:00:00,19.0,4.75,71.62,19.0,57.2
2022-09-12 00:00:00,13.0,2.97,91.3,18.0,63.53
2022-09-12 01:00:00,12.0,3.5,83.46,17.0,66.82
2022-09-12 02:00:00,17.0,3.68,83.08,16.0,71.03
2022-09-12 03:00:00,21.0,4.09,78.34,15.0,73.91
2022-09-12 04:00:00,19.0,3.09,81.15,15.0,77.14
2022-09-12 05:00:00,18.0,3.25,71.83,14.0,77.25
2022-09-12 06:00:00,21.0,2.69,87.13,14.0,81.43
2022-09-12 07:00:00,34.0,2.53,97.95,13.0,84.5
2022-09-12 08:00:00,42.0,2.79,111.77,16.0,78.58
2022-09-12 09:00:00,36.0,3.54,83.37,19.0,66.35
2022-09-12 10:00:00,24.0,4.54,77.33,21.0,55.13
2022-09-12 11:00:00,25.0,5.1,66.63,22.0,49.99
2022-09-12 12:00:00,20.0,4.36,78.56,23.0,44.54
2022-09-12 13:00:00,15.0,3.86,93.62,25.0,40.9
2022-09-12 14:00:00,18.0,3.71,91.57,25.0,38.46
2022-09-12 15:00:00,14.0,3.56,93.62,25.0,40.43
2022-09-12 16:00:00,11.0,3.37,97.96,25.0,38.68
2022-09-12 17:00:00,22.0,3.98,80.46,24.0,40.18
2022-09-12 18:00:00,24.0,3.61,55.58,23.0,44.1
2022-09-12 19:00:00,24.0,3.95,52.24,22.0,46.19
2022-09-12 20:00:00,23.0,3.53,51.46,20.0,51.6
2022-09-12 21:00:00,27.0,3.46,68.17,19.0,54.89
2022-09-12 22:00:00,22.0,2.85,82.88,18.0,59.51
2022-09-12 23:00:00,25.0,2.03,94.12,17.0,65.96
2022-09-13 00:00:00,24.0,3.09,104.53,16.0,71.89
2022-09-13 01:00:00,20.0,2.99,86.82,15.0,73.66
2022-09-13 02:00:00,28.0,3.42,77.88,15.0,77.4
2022-09-13 03:00:00,14.0,3.55,74.32,15.0,79.45
2022-09-13 04:00:00,18.0,2.81,81.94,14.0,81.79
2022-09-13 05:00:00,19.0,3.06,73.65,14.0,82.43
2022-09-13 06:00:00,22.0,2.35,88.81,13.0,83.0
2022-09-13 07:00:00,32.0,2.62,81.04,13.0,84.24
2022-09-13 08:00:00,38.0,3.3,99.42,16.0,76.92
2022-09-13 09:00:00,34.0,3.87,84.09,19.0,65.16
2022-09-13 10:00:00,30.0,4.42,83.71,20.0,56.44
2022-09-13 11:00:00,26.0,3.55,86.06,22.0,50.92
2022-09-13 12:00:00,15.0,3.52,100.68,24.0,45.81
2022-09-13 13:00:00,18.0,4.02,79.38,25.0,41.08
2022-09-13 14:00:00,16.0,3.48,82.97,25.0,37.37
2022-09-13 15:00:00,16.0,2.97,78.8,26.0,35.32
2022-09-13 16:00:00,19.0,3.08,120.8,26.0,33.17
2022-09-13 17:00:00,26.0,3.4,74.78,26.0,30.66
2022-09-13 18:00:00,20.0,4.11,67.29,26.0,30.5
2022-09-13 19:00:00,22.0,4.72,52.36,24.0,36.21
2022-09-13 20:00:00,28.0,3.89,58.22,22.0,43.81
2022-09-13 21:00:00,24.0,4.1,59.31,20.0,49.36
2022-09-13 22:00:00,20.0,3.84,52.7,19.0,53.3
2022-09-13 23:00:00,22.0,3.83,75.91,17.0,62.56
2022-09-14 00:00:00,17.0,3.52,92.26,16.0,64.94
2022-09-14 01:00:00,29.0,3.23,87.92,16.0,67.56
2022-09-14 02:00:00,24.0,3.26,83.41,15.0,67.01
2022-09-14 03:00:00,16.0,3.01,96.67,15.0,69.49
2022-09-14 04:00:00,13.0,2.81,105.6,14.0,74.43
2022-09-14 05:00:00,18.0,2.56,99.04,13.0,78.37
2022-09-14 06:00:00,20.0,2.5,94.68,13.0,79.44
2022-09-14 07:00:00,34.0,1.71,99.3,12.0,82.96
2022-09-14 08:00:00,32.0,2.93,110.2,15.0,76.18
2022-09-14 09:00:00,31.0,4.03,100.2,18.0,65.27
2022-09-14 10:00:00,32.0,4.53,77.11,20.0,53.77
2022-09-14 11:00:00,25.0,3.84,80.06,22.0,47.64
2022-09-14 12:00:00,22.0,4.48,73.97,23.0,43.47
2022-09-14 13:00:00,22.0,4.15,77.21,24.0,40.33
2022-09-14 14:00:00,19.0,4.11,88.96,25.0,38.28
2022-09-14 15:00:00,22.0,3.81,75.14,26.0,35.65
2022-09-14 16:00:00,26.0,3.57,69.34,26.0,34.12
2022-09-14 17:00:00,22.0,4.28,79.69,26.0,33.34
2022-09-14 18:00:00,27.0,4.85,68.61,25.0,37.07
2022-09-14 19:00:00,29.0,4.2,52.67,23.0,42.39
2022-09-14 20:00:00,25.0,3.83,58.32,21.0,47.82
2022-09-14 21:00:00,27.0,3.99,62.84,20.0,54.8
2022-09-14 22:00:00,21.0,3.65,66.02,19.0,59.4
2022-09-14 23:00:00,22.0,3.38,92.88,17.0,68.83
2022-09-15 00:00:00,25.0,3.28,73.22,16.0,71.9
2022-09-15 01:00:00,13.0,2.8,82.28,16.0,73.93
2022-09-15 02:00:00,12.0,3.31,88.69,16.0,75.84
2022-09-15 03:00:00,17.0,3.02,92.56,15.0,80.32
2022-09-15 04:00:00,15.0,3.03,84.94,14.0,83.26
2022-09-15 05:00:00,16.0,1.92,119.55,14.0,85.26
2022-09-15 06:00:00,20.0,1.35,133.55,14.0,85.57
2022-09-15 07:00:00,41.0,1.67,111.72,14.0,87.64
2022-09-15 08:00:00,50.0,2.34,72.12,18.0,80.76
2022-09-15 09:00:00,30.0,4.24,85.15,19.0,68.91
2022-09-15 10:00:00,21.0,5.55,71.0,21.0,59.59
2022-09-15 11:00:00,12.0,4.15,84.72,23.0,52.49
2022-09-15 12:00:00,13.0,4.12,87.3,23.0,50.19
2022-09-15 13:00:00,18.0,4.41,89.15,24.0,47.39
2022-09-15 14:00:00,9.0,3.89,83.75,25.0,43.16
2022-09-15 15:00:00,9.0,3.9,76.1,26.0,41.35
2022-09-15 16:00:00,35.0,4.63,103.1,21.0,67.7
2022-09-15 17:00:00,14.0,2.66,112.88,18.0,91.4
2022-09-15 18:00:00,12.0,3.46,92.04,20.0,81.23
2022-09-15 19:00:00,20.0,3.79,89.64,20.0,78.73
2022-09-15 20:00:00,17.0,4.78,56.06,19.0,74.21
2022-09-15 21:00:00,21.0,3.5,80.19,19.0,73.12
2022-09-15 22:00:00,21.0,3.21,82.36,18.0,78.97
2022-09-15 23:00:00,11.0,3.24,84.47,17.0,76.45
2022-09-16 00:00:00,14.0,3.26,93.2,16.0,81.27
2022-09-16 01:00:00,13.0,3.0,104.03,16.0,82.24
2022-09-16 02:00:00,8.0,2.41,119.66,15.0,86.15
2022-09-16 03:00:00,9.0,2.55,89.08,14.0,86.04
2022-09-16 04:00:00,14.0,2.33,102.66,14.0,89.45
2022-09-16 05:00:00,24.0,1.25,123.94,14.0,89.22
2022-09-16 06:00:00,15.0,2.66,115.9,14.0,90.67
2022-09-16 07:00:00,16.0,1.8,148.04,14.0,90.4
2022-09-16 08:00:00,12.0,2.1,103.46,17.0,83.11
2022-09-16 09:00:00,12.0,3.85,74.3,20.0,66.46
2022-09-16 10:00:00,19.0,4.27,79.68,21.0,58.74
2022-09-16 11:00:00,13.0,6.12,86.13,21.0,57.09
2022-09-16 12:00:00,10.0,5.9,78.03,23.0,52.26
2022-09-16 13:00:00,12.0,5.34,76.7,23.0,50.51
2022-09-16 14:00:00,9.0,5.6,69.44,24.0,47.92
2022-09-16 15:00:00,20.0,5.22,66.39,24.0,45.79
2022-09-16 16:00:00,8.0,4.9,59.78,24.0,46.82
2022-09-16 17:00:00,10.0,5.39,59.12,23.0,49.75
2022-09-16 18:00:00,14.0,4.74,54.55,23.0,52.34
2022-09-16 19:00:00,9.0,4.54,68.99,22.0,54.67
2022-09-16 20:00:00,15.0,4.66,69.72,20.0,63.72
2022-09-16 21:00:00,8.0,3.78,66.92,19.0,65.73
2022-09-16 22:00:00,10.0,4.18,68.89,18.0,66.86
2022-09-16 23:00:00,7.0,3.66,80.28,18.0,69.76
2022-09-17 00:00:00,9.0,3.96,76.02,17.0,72.66
2022-09-17 03:00:00,7.0,3.2,76.19,16.0,77.78
2022-09-17 04:00:00,5.0,3.81,60.41,16.0,80.59
2022-09-17 05:00:00,5.0,3.05,77.81,16.0,78.67
2022-09-17 06:00:00,10.0,2.92,99.73,15.0,84.01
2022-09-17 07:00:00,13.0,2.71,102.46,15.0,85.19
2022-09-17 08:00:00,16.0,3.21,94.19,18.0,77.02
2022-09-17 09:00:00,15.0,4.07,83.75,20.0,65.92
2022-09-17 10:00:00,20.0,5.62,89.92,21.0,56.82
2022-09-17 11:00:00,26.0,7.12,87.05,22.0,51.49
2022-09-17 12:00:00,18.0,6.86,88.23,24.0,47.6
2022-09-17 13:00:00,23.0,6.44,90.55,25.0,44.78
2022-09-17 14:00:00,15.0,6.29,86.07,25.0,42.26
2022-09-17 15:00:00,17.0,5.94,88.37,26.0,39.97
2022-09-17 16:00:00,20.0,5.94,69.03,26.0,38.35
2022-09-17 17:00:00,15.0,5.53,71.69,26.0,36.87
2022-09-17 18:00:00,18.0,4.21,74.0,25.0,42.59
2022-09-17 19:00:00,19.0,4.03,58.92,23.0,49.43
2022-09-17 20:00:00,21.0,3.88,54.49,22.0,56.39
2022-09-17 21:00:00,16.0,4.17,79.55,21.0,61.22
2022-09-17 22:00:00,15.0,4.67,84.23,20.0,62.2
2022-09-17 23:00:00,12.0,4.53,98.87,20.0,63.84
2022-09-18 00:00:00,16.0,4.57,101.4,19.0,66.55
2022-09-18 01:00:00,7.0,3.9,99.06,18.0,68.7
2022-09-18 03:00:00,6.0,2.26,109.24,17.0,78.74
2022-09-18 04:00:00,15.0,2.48,86.66,17.0,79.74
2022-09-18 05:00:00,6.0,3.03,91.95,16.0,82.56
2022-09-18 06:00:00,8.0,3.53,88.9,16.0,86.71
2022-09-18 07:00:00,8.0,2.31,120.86,16.0,88.08
2022-09-18 08:00:00,14.0,2.41,120.01,16.0,89.06
2022-09-18 09:00:00,14.0,3.06,106.12,18.0,83.08
2022-09-18 10:00:00,14.0,3.96,95.42,19.0,73.9
2022-09-18 11:00:00,11.0,4.51,88.2,20.0,69.13
2022-09-18 12:00:00,11.0,3.31,88.26,20.0,76.35
2022-09-18 13:00:00,16.0,3.44,92.43,22.0,63.37
2022-09-18 14:00:00,18.0,3.25,124.0,22.0,64.42
2022-09-18 15:00:00,20.0,3.14,130.55,19.0,85.5
2022-09-18 16:00:00,11.0,3.24,98.46,21.0,78.1
2022-09-18 17:00:00,11.0,3.24,110.4,22.0,63.55
2022-09-18 18:00:00,20.0,2.69,129.0,21.0,70.8
2022-09-18 19:00:00,9.0,2.69,111.25,20.0,70.33
2022-09-18 20:00:00,17.0,2.25,115.16,19.0,76.68
2022-09-18 21:00:00,24.0,2.8,141.34,16.0,93.05
2022-09-18 22:00:00,9.0,1.03,129.11,16.0,98.38
2022-09-18 23:00:00,7.0,0.99,190.27,16.0,98.84
2022-09-19 00:00:00,11.0,0.98,156.31,16.0,99.19
2022-09-19 01:00:00,10.0,1.1,172.63,16.0,99.18
2022-09-19 02:00:00,13.0,1.42,142.76,16.0,99.37
2022-09-19 03:00:00,14.0,1.68,107.06,16.0,99.75
2022-09-19 04:00:00,12.0,1.36,118.44,16.0,99.81
2022-09-19 06:00:00,22.0,2.9,101.34,16.0,98.62
2022-09-19 07:00:00,19.0,2.4,102.41,15.0,98.49
2022-09-19 08:00:00,20.0,2.32,108.96,16.0,97.63
2022-09-19 09:00:00,18.0,2.6,95.88,17.0,93.18
2022-09-19 10:00:00,12.0,3.17,87.42,20.0,85.33
2022-09-19 11:00:00,18.0,5.21,97.2,21.0,72.05
2022-09-19 12:00:00,11.0,5.09,93.67,21.0,67.6
2022-09-19 13:00:00,16.0,5.05,82.33,22.0,60.84
2022-09-19 14:00:00,11.0,5.45,73.52,24.0,51.53
2022-09-19 15:00:00,10.0,4.88,70.6,25.0,48.38
2022-09-19 16:00:00,12.0,4.84,65.57,25.0,46.47
2022-09-19 17:00:00,11.0,4.77,70.37,25.0,46.95
2022-09-19 18:00:00,28.0,5.22,153.96,17.0,78.31
2022-09-19 20:00:00,5.0,1.77,83.89,15.0,92.43
2022-09-19 21:00:00,15.0,1.64,96.97,16.0,93.4
2022-09-19 22:00:00,14.0,2.57,130.98,16.0,93.95
2022-09-19 23:00:00,15.0,1.88,106.07,16.0,92.87
2022-09-20 00:00:00,24.0,2.04,83.53,15.0,94.19
2022-09-20 01:00:00,28.0,1.65,104.21,15.0,93.93
2022-09-20 02:00:00,22.0,2.1,90.97,15.0,92.87
2022-09-20 03:00:00,13.0,2.81,87.48,15.0,92.11
2022-09-20 04:00:00,10.0,2.31,116.5,15.0,92.15
2022-09-20 05:00:00,9.0,2.81,91.35,15.0,90.59
2022-09-20 06:00:00,18.0,2.38,97.82,15.0,91.08
2022-09-20 07:00:00,19.0,2.85,99.26,14.0,92.68
2022-09-20 08:00:00,18.0,3.4,88.83,16.0,88.68
2022-09-20 09:00:00,22.0,3.71,95.52,18.0,79.6
2022-09-20 10:00:00,19.0,4.46,94.67,19.0,70.73
2022-09-20 11:00:00,23.0,4.33,73.35,21.0,61.01
2022-09-20 12:00:00,15.0,4.42,96.36,24.0,50.56
2022-09-20 13:00:00,24.0,5.73,68.18,24.0,44.51
2022-09-20 14:00:00,16.0,5.01,71.52,25.0,41.29
2022-09-20 15:00:00,16.0,5.01,73.73,25.0,37.76
2022-09-20 16:00:00,14.0,5.12,70.17,26.0,38.91
2022-09-20 17:00:00,21.0,5.46,54.63,25.0,41.05
2022-09-20 18:00:00,23.0,5.52,53.47,23.0,47.38
2022-09-20 19:00:00,19.0,5.21,52.43,21.0,52.58
2022-09-20 20:00:00,21.0,4.48,48.1,20.0,56.86
2022-09-20 21:00:00,14.0,3.4,55.34,19.0,62.38
2022-09-20 22:00:00,17.0,3.06,54.49,18.0,64.97
2022-09-20 23:00:00,14.0,3.09,72.73,18.0,67.63
2022-09-21 00:00:00,14.0,2.72,106.67,16.0,75.92
2022-09-21 01:00:00,13.0,2.77,93.24,16.0,81.1
2022-09-21 02:00:00,12.0,3.31,94.52,15.0,83.33
2022-09-21 03:00:00,8.0,3.12,69.05,15.0,84.09
2022-09-21 04:00:00,7.0,3.49,80.12,15.0,81.53
2022-09-21 05:00:00,15.0,2.97,91.04,14.0,84.29
2022-09-21 06:00:00,17.0,1.77,130.01,13.0,87.7
2022-09-21 07:00:00,23.0,1.94,104.39,13.0,89.5
2022-09-21 08:00:00,23.0,2.4,108.22,16.0,80.07
2022-09-21 09:00:00,22.0,4.37,74.57,18.0,69.76
2022-09-21 10:00:00,25.0,4.72,67.43,20.0,58.38
2022-09-21 11:00:00,16.0,4.84,91.58,22.0,49.99
2022-09-21 12:00:00,21.0,5.01,77.41,23.0,40.93
2022-09-21 13:00:00,14.0,5.14,88.38,24.0,36.84
2022-09-21 14:00:00,10.0,4.36,76.83,25.0,35.97
2022-09-21 15:00:00,12.0,4.25,82.63,26.0,32.29
2022-09-21 16:00:00,15.0,4.15,74.11,26.0,30.2
2022-09-21 17:00:00,16.0,4.0,77.31,27.0,28.97
2022-09-21 18:00:00,19.0,5.24,60.19,25.0,33.05
2022-09-21 19:00:00,27.0,5.74,49.58,23.0,40.27
2022-09-21 20:00:00,17.0,5.8,46.48,20.0,48.11
2022-09-21 21:00:00,18.0,6.34,44.38,19.0,54.23
2022-09-21 22:00:00,15.0,5.76,48.53,18.0,60.33
2022-09-21 23:00:00,17.0,3.81,64.08,17.0,64.84
2022-09-22 00:00:00,14.0,2.07,92.35,15.0,71.21
2022-09-22 01:00:00,9.0,2.13,114.19,14.0,75.85
2022-09-22 02:00:00,17.0,2.34,126.57,13.0,81.25
2022-09-22 03:00:00,14.0,2.64,87.86,14.0,80.54
2022-09-22 04:00:00,13.0,2.83,100.38,14.0,81.13
2022-09-22 05:00:00,15.0,2.47,87.42,13.0,81.89
2022-09-22 06:00:00,19.0,2.27,102.74,12.0,84.36
2022-09-22 07:00:00,32.0,1.56,143.43,12.0,86.01
2022-09-22 08:00:00,25.0,2.12,140.11,14.0,83.68
2022-09-22 09:00:00,29.0,2.97,109.24,17.0,74.63
2022-09-22 10:00:00,23.0,4.97,91.22,20.0,57.38
2022-09-22 11:00:00,26.0,4.64,73.01,21.0,50.6
2022-09-22 12:00:00,23.0,4.62,62.71,23.0,44.8
2022-09-22 13:00:00,19.0,4.38,91.29,24.0,41.54
2022-09-22 14:00:00,18.0,4.53,99.87,25.0,37.48
2022-09-22 15:00:00,20.0,4.53,93.47,26.0,34.19
2022-09-22 16:00:00,21.0,4.04,81.82,26.0,34.51
2022-09-22 17:00:00,25.0,4.36,72.01,25.0,38.97
2022-09-22 18:00:00,26.0,4.32,60.21,24.0,42.59
2022-09-22 19:00:00,48.0,4.57,55.29,22.0,47.36
2022-09-22 20:00:00,35.0,5.17,53.43,20.0,54.36
2022-09-22 21:00:00,20.0,5.56,46.87,20.0,57.9
2022-09-22 22:00:00,16.0,4.82,48.57,19.0,61.67
2022-09-22 23:00:00,13.0,3.77,65.06,18.0,64.04
2022-09-23 00:00:00,18.0,2.96,61.06,18.0,66.95
2022-09-23 02:00:00,8.0,3.08,113.93,17.0,71.66
2022-09-23 03:00:00,9.0,3.34,87.17,16.0,73.47
2022-09-23 04:00:00,9.0,2.64,61.38,16.0,72.31
2022-09-23 05:00:00,5.0,1.68,124.82,16.0,74.7
2022-09-23 06:00:00,10.0,1.61,139.33,14.0,80.98
2022-09-23 07:00:00,20.0,1.75,149.2,14.0,85.95
2022-09-23 08:00:00,26.0,2.99,114.25,17.0,81.39
2022-09-23 09:00:00,30.0,3.44,106.36,19.0,69.74
2022-09-23 10:00:00,24.0,4.48,77.86,21.0,58.32
2022-09-23 11:00:00,16.0,4.79,67.05,22.0,52.7
2022-09-23 12:00:00,15.0,4.33,78.94,23.0,49.34
2022-09-23 13:00:00,13.0,4.18,77.46,25.0,44.94
2022-09-23 14:00:00,17.0,4.13,102.3,26.0,40.98
2022-09-23 15:00:00,17.0,4.19,95.18,26.0,37.2
2022-09-23 16:00:00,17.0,4.59,69.38,26.0,32.94
2022-09-23 17:00:00,11.0,4.54,68.64,26.0,30.74
2022-09-23 18:00:00,19.0,4.87,76.45,25.0,31.47
2022-09-23 19:00:00,51.0,4.74,49.91,23.0,33.13
2022-09-23 20:00:00,23.0,5.36,43.31,21.0,35.81
2022-09-23 21:00:00,19.0,4.43,57.53,19.0,46.67
2022-09-23 22:00:00,23.0,3.81,67.12,18.0,52.91
2022-09-23 23:00:00,20.0,2.93,85.45,17.0,61.27
2022-09-24 00:00:00,19.0,2.92,82.1,16.0,67.87
2022-09-24 01:00:00,9.0,2.96,94.49,15.0,71.98
2022-09-24 02:00:00,16.0,2.28,101.2,14.0,75.85
2022-09-24 03:00:00,20.0,2.13,99.09,14.0,80.27
2022-09-24 04:00:00,19.0,1.75,125.16,13.0,82.76
2022-09-24 05:00:00,17.0,1.66,125.92,12.0,85.51
2022-09-24 06:00:00,32.0,2.18,104.39,12.0,87.77
2022-09-24 07:00:00,25.0,2.38,98.94,12.0,88.32
2022-09-24 08:00:00,32.0,2.3,76.46,14.0,82.59
2022-09-24 09:00:00,35.0,2.75,94.58,18.0,69.8
2022-09-24 10:00:00,30.0,3.95,71.55,20.0,58.08
2022-09-24 11:00:00,22.0,3.44,86.34,22.0,52.0
2022-09-24 12:00:00,16.0,3.14,92.55,24.0,45.85
2022-09-24 13:00:00,15.0,2.84,116.23,25.0,40.29
2022-09-24 14:00:00,15.0,2.96,133.8,26.0,37.47
2022-09-24 15:00:00,13.0,2.97,89.33,27.0,33.56
2022-09-24 16:00:00,15.0,2.8,111.41,27.0,31.85
2022-09-24 17:00:00,15.0,2.99,100.43,27.0,29.05
2022-09-24 18:00:00,17.0,2.58,132.91,27.0,28.01
2022-09-24 19:00:00,26.0,3.03,303.6,24.0,34.22
2022-09-24 20:00:00,38.0,2.8,181.4,23.0,42.83
2022-09-24 21:00:00,25.0,3.4,63.48,21.0,45.77
2022-09-24 22:00:00,23.0,3.71,89.54,20.0,53.74
2022-09-24 23:00:00,27.0,4.5,75.22,19.0,57.81
2022-09-25 00:00:00,21.0,3.09,88.76,18.0,61.55
2022-09-25 01:00:00,19.0,2.81,77.02,17.0,67.98
2022-09-25 02:00:00,13.0,2.28,89.88,16.0,71.85
2022-09-25 03:00:00,12.0,2.34,97.77,15.0,75.1
2022-09-25 04:00:00,25.0,1.91,80.16,14.0,79.73
2022-09-25 05:00:00,48.0,1.24,156.44,14.0,82.3
2022-09-25 06:00:00,19.0,1.28,146.89,13.0,85.51
2022-09-25 07:00:00,19.0,1.45,131.66,13.0,88.45
2022-09-25 08:00:00,23.0,1.33,119.32,16.0,78.21
2022-09-25 09:00:00,31.0,1.87,144.22,20.0,66.2
2022-09-25 10:00:00,27.0,2.36,108.97,22.0,54.68
2022-09-25 11:00:00,6.0,3.18,94.89,23.0,46.26
2022-09-25 12:00:00,10.0,3.11,94.1,25.0,40.17
2022-09-25 13:00:00,6.0,3.28,96.75,26.0,34.01
2022-09-25 14:00:00,6.0,3.67,91.56,27.0,30.75
2022-09-25 15:00:00,26.0,3.24,97.46,27.0,28.2
2022-09-25 16:00:00,9.0,3.23,94.77,28.0,24.33
2022-09-25 19:00:00,18.0,3.4,56.63,25.0,32.62
2022-09-25 20:00:00,31.0,3.95,53.97,22.0,40.09
2022-09-25 21:00:00,23.0,3.79,68.81,21.0,48.15
2022-09-25 22:00:00,18.0,3.95,59.92,20.0,53.32
2022-09-25 23:00:00,19.0,3.58,80.39,18.0,59.77
2022-09-26 00:00:00,17.0,3.08,99.36,17.0,67.46
2022-09-26 01:00:00,7.0,2.87,86.53,16.0,69.07
2022-09-26 02:00:00,7.0,2.72,90.24,16.0,70.97
2022-09-26 03:00:00,14.0,2.68,88.7,15.0,72.15
2022-09-26 04:00:00,15.0,2.55,86.69,15.0,75.43
2022-09-26 05:00:00,17.0,2.05,118.49,14.0,79.7
2022-09-26 06:00:00,25.0,1.75,127.91,13.0,84.3
2022-09-26 07:00:00,35.0,2.5,95.06,13.0,85.14
2022-09-26 08:00:00,31.0,1.93,113.98,16.0,76.35
2022-09-26 09:00:00,33.0,3.48,81.55,19.0,62.17
2022-09-26 10:00:00,30.0,4.61,77.55,21.0,53.56
2022-09-26 11:00:00,26.0,4.22,80.43,21.0,50.46
2022-09-26 12:00:00,16.0,3.71,86.25,23.0,45.97
2022-09-26 13:00:00,20.0,4.1,76.05,24.0,41.23
2022-09-26 14:00:00,19.0,3.93,81.56,25.0,36.35
2022-09-26 15:00:00,14.0,4.48,71.79,25.0,36.42
2022-09-26 16:00:00,14.0,4.61,69.17,24.0,37.0
2022-09-26 17:00:00,18.0,4.78,69.14,25.0,36.03
2022-09-26 18:00:00,18.0,4.96,55.59,24.0,38.82
2022-09-26 19:00:00,29.0,6.5,47.1,21.0,48.8
2022-09-26 20:00:00,26.0,6.21,50.08,19.0,56.39
2022-09-26 21:00:00,20.0,4.22,61.08,18.0,62.47
2022-09-26 22:00:00,12.0,3.42,79.58,17.0,67.05
2022-09-26 23:00:00,9.0,3.59,70.85,16.0,68.8
2022-09-27 00:00:00,7.0,3.35,85.11,16.0,72.2
2022-09-27 02:00:00,5.0,3.04,65.99,15.0,75.32
2022-09-27 03:00:00,5.0,1.73,92.72,14.0,76.92
2022-09-27 04:00:00,7.0,2.47,97.43,15.0,75.19
2022-09-27 05:00:00,8.0,3.38,90.81,15.0,75.15
