fecha,PM10(ug/m3),WS(m/s),WD(°),TEMP(°C),HR(%)
2023-01-18 19:00:00,60.0,1.3,272.74,20.07,14.59
2023-01-18 20:00:00,89.0,1.59,299.17,18.46,18.38
2023-01-18 21:00:00,118.0,1.4,189.07,17.05,21.16
2023-01-18 22:00:00,135.0,1.0,140.32,15.19,24.27
2023-01-18 23:00:00,168.0,0.99,118.25,13.31,26.6
2023-01-19 00:00:00,170.0,0.96,175.46,12.45,32.01
2023-01-19 01:00:00,192.0,0.97,229.47,11.56,31.6
2023-01-19 02:00:00,167.0,0.98,235.68,10.78,34.4
2023-01-19 03:00:00,143.0,1.34,150.77,10.07,44.68
2023-01-19 04:00:00,99.0,1.25,133.71,8.85,46.49
2023-01-19 05:00:00,77.0,0.97,199.1,8.06,47.28
2023-01-19 06:00:00,73.0,1.14,162.5,8.34,50.42
2023-01-19 07:00:00,90.0,1.62,130.27,7.32,53.79
2023-01-19 08:00:00,93.0,2.2,136.67,7.12,54.16
2023-01-19 09:00:00,112.0,2.42,134.93,9.83,48.02
2023-01-19 10:00:00,114.0,2.76,92.77,14.96,34.77
2023-01-19 11:00:00,106.0,2.59,110.12,18.58,31.56
2023-01-19 12:00:00,84.0,2.09,142.09,21.53,28.6
2023-01-19 13:00:00,77.0,2.16,159.71,23.15,25.56
2023-01-19 14:00:00,67.0,1.66,165.25,25.49,22.25
2023-01-19 15:00:00,66.0,1.51,177.29,27.14,19.11
2023-01-19 16:00:00,65.0,2.04,206.89,26.29,18.27
2023-01-19 17:00:00,48.0,1.99,235.51,26.66,16.83
2023-01-19 18:00:00,52.0,2.15,270.63,24.18,19.13
2023-01-19 19:00:00,94.0,1.72,298.97,21.9,21.94
2023-01-19 20:00:00,124.0,1.38,312.98,20.03,25.5
2023-01-19 21:00:00,159.0,1.41,232.75,17.97,28.73
2023-01-19 22:00:00,213.0,1.11,251.8,16.67,32.28
2023-01-19 23:00:00,125.0,1.03,160.87,15.15,33.44
2023-01-20 00:00:00,115.0,1.41,84.75,14.11,39.55
2023-01-20 01:00:00,104.0,1.77,132.47,12.31,45.09
2023-01-20 02:00:00,97.0,1.67,116.68,11.98,49.27
2023-01-20 03:00:00,92.0,2.33,126.59,11.27,56.27
2023-01-20 04:00:00,89.0,2.34,126.64,10.43,63.21
2023-01-20 05:00:00,81.0,2.47,116.42,9.43,68.37
2023-01-20 06:00:00,78.0,2.23,120.86,8.17,72.23
2023-01-20 07:00:00,78.0,2.09,116.29,7.59,77.41
2023-01-20 08:00:00,93.0,2.24,113.74,7.35,82.34
2023-01-20 09:00:00,109.0,3.31,101.12,11.03,74.29
2023-01-20 10:00:00,101.0,3.56,112.02,14.83,62.99
2023-01-20 11:00:00,84.0,2.67,114.65,18.09,49.3
2023-01-20 12:00:00,77.0,1.6,169.88,21.47,37.68
2023-01-20 13:00:00,66.0,1.75,254.18,24.7,29.4
2023-01-20 14:00:00,54.0,2.36,257.5,25.66,24.12
2023-01-20 15:00:00,43.0,2.02,246.3,25.85,21.37
2023-01-20 16:00:00,33.0,2.14,244.7,27.41,17.12
2023-01-20 17:00:00,46.0,2.96,284.57,26.54,16.3
2023-01-20 18:00:00,50.0,2.29,271.64,23.92,19.19
2023-01-20 19:00:00,70.0,1.52,291.82,22.06,19.45
2023-01-20 20:00:00,116.0,0.98,285.26,19.32,20.46
2023-01-20 21:00:00,198.0,1.19,241.6,17.36,26.62
2023-01-20 22:00:00,179.0,1.26,267.25,16.62,28.61
2023-01-20 23:00:00,161.0,1.76,277.23,15.64,31.53
2023-01-21 00:00:00,127.0,1.02,264.36,14.3,33.28
2023-01-21 01:00:00,130.0,1.0,232.07,13.05,38.26
2023-01-21 02:00:00,116.0,1.54,228.03,12.43,43.33
2023-01-21 03:00:00,84.0,1.12,285.63,11.86,49.16
2023-01-21 04:00:00,76.0,0.97,165.78,10.74,52.47
2023-01-21 05:00:00,79.0,1.02,302.92,9.73,51.97
2023-01-21 06:00:00,85.0,0.97,186.43,8.81,58.26
2023-01-21 07:00:00,120.0,1.01,124.14,7.95,63.56
2023-01-21 08:00:00,102.0,0.97,155.56,7.63,63.81
2023-01-21 09:00:00,144.0,0.97,199.63,13.32,51.76
2023-01-21 10:00:00,150.0,1.04,245.06,17.44,42.01
2023-01-21 11:00:00,95.0,1.86,257.83,19.39,40.65
2023-01-21 12:00:00,53.0,2.32,254.97,21.28,39.19
2023-01-21 13:00:00,51.0,2.87,256.47,22.85,32.99
2023-01-21 14:00:00,47.0,3.58,279.52,24.05,27.96
2023-01-21 15:00:00,45.0,3.44,282.09,25.02,22.4
2023-01-21 16:00:00,28.0,3.65,269.16,25.94,14.91
2023-01-21 17:00:00,54.0,3.7,262.01,25.54,18.66
2023-01-21 18:00:00,51.0,3.75,263.06,24.23,19.48
2023-01-21 19:00:00,60.0,2.84,257.81,21.52,26.12
2023-01-21 20:00:00,99.0,1.37,234.33,18.94,32.29
2023-01-21 21:00:00,118.0,1.55,243.88,17.65,37.11
2023-01-21 22:00:00,89.0,2.32,254.98,16.55,40.75
2023-01-21 23:00:00,58.0,1.9,266.62,15.33,42.97
2023-01-22 00:00:00,52.0,1.9,265.15,14.51,47.25
2023-01-22 01:00:00,46.0,1.04,199.9,13.17,50.62
2023-01-22 02:00:00,77.0,1.0,280.45,12.31,51.56
2023-01-22 03:00:00,66.0,1.05,251.13,11.68,55.9
2023-01-22 04:00:00,62.0,1.04,239.06,10.75,59.32
2023-01-22 05:00:00,62.0,1.06,254.07,9.88,62.22
2023-01-22 06:00:00,61.0,0.97,268.79,9.66,64.12
2023-01-22 07:00:00,63.0,0.98,286.41,8.94,64.82
2023-01-22 08:00:00,91.0,1.12,126.8,8.33,68.88
2023-01-22 09:00:00,101.0,1.06,93.9,12.31,58.9
2023-01-22 10:00:00,101.0,1.06,172.9,17.86,48.2
2023-01-22 11:00:00,77.0,1.29,213.17,20.42,43.22
2023-01-22 12:00:00,61.0,1.95,254.73,21.38,39.97
2023-01-22 13:00:00,33.0,2.24,216.95,22.76,35.17
2023-01-22 14:00:00,41.0,2.25,225.92,23.59,32.11
2023-01-22 15:00:00,44.0,3.1,272.25,24.29,28.54
2023-01-22 16:00:00,38.0,3.73,278.13,24.61,24.54
2023-01-22 17:00:00,40.0,2.65,280.44,24.94,23.66
2023-01-22 18:00:00,38.0,3.46,271.34,23.97,20.98
2023-01-22 19:00:00,47.0,1.95,262.38,21.09,25.88
2023-01-22 20:00:00,86.0,1.4,234.15,18.65,28.72
2023-01-22 21:00:00,117.0,1.73,157.45,17.46,32.75
2023-01-22 22:00:00,117.0,1.22,202.85,15.95,38.26
2023-01-22 23:00:00,89.0,1.56,250.84,14.69,41.56
2023-01-23 00:00:00,76.0,1.34,154.27,13.79,47.06
2023-01-23 01:00:00,88.0,0.97,174.82,12.4,49.9
2023-01-23 02:00:00,87.0,0.98,173.6,12.01,49.98
2023-01-23 03:00:00,51.0,0.97,291.3,11.58,52.81
2023-01-23 04:00:00,54.0,1.02,130.67,10.42,58.91
2023-01-23 05:00:00,71.0,1.19,122.77,9.46,63.33
2023-01-23 06:00:00,64.0,1.04,133.94,8.14,67.18
2023-01-23 07:00:00,51.0,0.97,122.45,8.06,70.48
2023-01-23 08:00:00,66.0,1.58,105.02,8.01,74.63
2023-01-23 09:00:00,84.0,2.78,115.31,11.47,66.31
2023-01-23 10:00:00,92.0,3.79,92.67,14.14,61.62
2023-01-23 11:00:00,106.0,3.54,98.2,17.49,52.06
2023-01-23 12:00:00,67.0,3.55,137.93,20.77,41.3
2023-01-23 13:00:00,83.0,4.5,152.02,23.09,32.29
2023-01-23 14:00:00,67.0,3.29,222.18,24.67,28.62
2023-01-23 15:00:00,49.0,2.6,201.97,26.04,25.81
2023-01-23 16:00:00,56.0,2.57,212.69,26.67,23.36
2023-01-23 17:00:00,78.0,4.15,160.43,25.24,25.84
2023-01-23 18:00:00,109.0,4.4,163.14,24.07,27.59
2023-01-23 19:00:00,97.0,4.51,184.15,21.04,34.18
2023-01-23 20:00:00,103.0,3.2,187.91,18.86,39.98
2023-01-23 21:00:00,89.0,1.88,201.99,17.17,39.67
2023-01-23 22:00:00,70.0,1.56,230.49,15.49,44.23
2023-01-23 23:00:00,44.0,2.5,236.04,14.71,49.61
2023-01-24 00:00:00,31.0,2.05,222.06,13.82,51.21
2023-01-24 01:00:00,45.0,1.0,155.83,12.61,54.01
2023-01-24 02:00:00,52.0,1.16,225.16,11.55,56.65
2023-01-24 03:00:00,33.0,0.98,215.24,10.69,59.07
2023-01-24 04:00:00,41.0,1.04,194.44,9.34,60.42
2023-01-24 05:00:00,53.0,0.97,149.38,8.71,65.98
2023-01-24 06:00:00,66.0,0.97,71.53,7.68,69.52
2023-01-24 07:00:00,75.0,1.0,212.22,6.96,70.12
2023-01-24 08:00:00,135.0,0.99,149.39,7.32,70.73
2023-01-24 09:00:00,208.0,1.04,126.4,12.38,58.63
2023-01-24 10:00:00,185.0,1.23,220.93,17.86,44.94
2023-01-24 11:00:00,68.0,2.18,260.6,19.38,37.49
2023-01-24 12:00:00,31.0,2.46,246.71,20.74,32.82
2023-01-24 13:00:00,29.0,3.12,271.63,22.19,29.41
2023-01-24 14:00:00,36.0,3.75,268.0,23.5,24.81
2023-01-24 15:00:00,45.0,4.68,273.82,24.25,21.16
2023-01-24 16:00:00,56.0,4.93,263.33,24.64,18.16
2023-01-24 17:00:00,62.0,4.86,265.16,24.71,14.35
2023-01-24 18:00:00,65.0,4.48,263.11,23.69,12.46
2023-01-24 19:00:00,58.0,3.35,263.66,20.65,14.96
2023-01-24 20:00:00,60.0,3.17,261.51,18.14,21.0
2023-01-24 21:00:00,75.0,2.96,225.46,17.26,25.4
2023-01-24 22:00:00,57.0,2.66,210.66,15.99,30.03
2023-01-24 23:00:00,53.0,2.85,247.64,14.58,35.55
2023-01-25 00:00:00,38.0,1.74,183.13,12.81,40.54
2023-01-25 01:00:00,46.0,1.41,253.06,12.17,42.81
2023-01-25 02:00:00,46.0,1.05,149.2,11.05,44.87
2023-01-25 03:00:00,64.0,1.13,246.03,9.9,46.23
2023-01-25 04:00:00,80.0,1.1,149.02,8.54,52.15
2023-01-25 05:00:00,69.0,1.15,231.3,8.42,53.11
2023-01-25 06:00:00,58.0,1.19,100.84,7.49,58.46
2023-01-25 07:00:00,73.0,1.5,117.96,6.16,60.77
2023-01-25 08:00:00,108.0,1.57,111.11,6.16,62.52
2023-01-25 09:00:00,145.0,1.63,123.22,10.7,51.53
2023-01-25 10:00:00,105.0,1.77,120.46,15.31,40.64
2023-01-25 11:00:00,77.0,1.21,178.32,19.66,33.1
2023-01-25 12:00:00,53.0,1.83,245.61,21.49,29.79
2023-01-25 13:00:00,56.0,2.1,226.92,22.9,26.4
2023-01-25 14:00:00,38.0,2.06,239.59,23.99,21.25
2023-01-25 15:00:00,29.0,2.35,212.51,24.5,17.0
2023-01-25 16:00:00,30.0,2.65,254.78,24.93,13.78
2023-01-25 17:00:00,37.0,2.25,261.13,25.03,13.01
2023-01-25 18:00:00,51.0,2.56,295.54,23.9,12.92
2023-01-25 19:00:00,51.0,2.29,313.23,20.79,18.01
2023-01-25 20:00:00,75.0,1.6,318.12,18.28,23.57
2023-01-25 21:00:00,96.0,1.02,248.54,16.51,26.7
2023-01-25 22:00:00,172.0,1.91,169.71,14.76,29.39
2023-01-25 23:00:00,129.0,1.54,96.4,13.38,31.25
2023-01-26 00:00:00,108.0,2.86,95.59,12.82,32.86
2023-01-26 01:00:00,75.0,3.39,99.43,12.8,43.05
2023-01-26 02:00:00,69.0,3.0,88.36,11.87,48.62
2023-01-26 03:00:00,46.0,2.81,98.63,10.93,52.4
2023-01-26 04:00:00,38.0,3.14,94.99,10.19,55.12
2023-01-26 05:00:00,37.0,2.63,101.09,9.57,57.91
2023-01-26 06:00:00,42.0,2.96,107.0,8.89,60.68
2023-01-26 07:00:00,49.0,2.76,97.83,8.26,62.63
2023-01-26 08:00:00,68.0,2.7,86.91,8.0,63.69
2023-01-26 09:00:00,78.0,3.81,88.31,10.26,57.38
2023-01-26 10:00:00,76.0,4.3,95.08,12.83,50.34
2023-01-26 11:00:00,83.0,4.66,93.59,14.74,46.02
2023-01-26 12:00:00,71.0,4.25,88.47,17.31,40.3
2023-01-26 13:00:00,61.0,3.05,97.04,20.06,33.99
2023-01-26 14:00:00,48.0,2.23,258.61,22.93,28.11
2023-01-26 15:00:00,48.0,2.46,261.62,23.76,26.94
2023-01-26 16:00:00,54.0,2.32,259.79,24.52,25.86
2023-01-26 17:00:00,65.0,1.96,251.48,24.48,25.53
2023-01-26 18:00:00,61.0,1.66,266.95,23.17,27.54
2023-01-26 19:00:00,65.0,1.04,141.75,20.61,29.79
2023-01-26 20:00:00,88.0,1.61,116.95,19.31,35.02
2023-01-26 21:00:00,154.0,5.18,101.01,16.49,44.71
2023-01-26 22:00:00,147.0,5.42,95.57,14.18,51.53
2023-01-26 23:00:00,76.0,4.6,93.23,12.27,56.64
2023-01-27 00:00:00,47.0,4.4,88.11,10.83,61.44
2023-01-27 01:00:00,31.0,3.95,94.75,9.79,64.78
2023-01-27 02:00:00,26.0,4.02,108.05,8.8,68.71
2023-01-27 03:00:00,28.0,4.3,104.89,7.94,72.42
2023-01-27 04:00:00,24.0,3.94,100.82,7.25,74.94
2023-01-27 05:00:00,27.0,3.41,97.45,6.66,77.53
2023-01-27 06:00:00,22.0,3.3,94.42,6.23,80.48
2023-01-27 07:00:00,31.0,3.07,88.18,5.52,82.27
2023-01-27 08:00:00,54.0,2.83,85.5,5.56,83.27
2023-01-27 09:00:00,45.0,3.48,93.51,8.32,75.88
2023-01-27 10:00:00,50.0,4.66,88.52,11.1,65.38
2023-01-27 11:00:00,57.0,4.32,104.53,13.57,56.81
2023-01-27 12:00:00,58.0,3.74,95.61,16.23,48.87
2023-01-27 13:00:00,48.0,2.6,134.23,19.42,41.17
2023-01-27 14:00:00,63.0,2.04,184.8,22.37,33.77
2023-01-27 15:00:00,53.0,2.1,174.6,23.28,31.58
2023-01-27 16:00:00,54.0,2.15,252.94,24.1,29.36
2023-01-27 17:00:00,60.0,2.33,235.82,24.0,28.93
2023-01-27 18:00:00,73.0,3.05,282.09,22.62,31.29
2023-01-27 19:00:00,75.0,2.46,309.65,20.17,36.44
2023-01-27 20:00:00,89.0,1.29,139.54,18.29,39.25
2023-01-27 21:00:00,139.0,2.33,163.07,17.32,42.86
2023-01-27 22:00:00,76.0,2.71,246.93,16.78,36.21
2023-01-27 23:00:00,50.0,1.75,263.4,15.34,34.86
2023-01-28 00:00:00,41.0,1.02,199.64,13.79,38.49
2023-01-28 01:00:00,57.0,0.97,120.68,12.65,45.34
2023-01-28 02:00:00,81.0,1.27,109.36,11.22,49.94
2023-01-28 03:00:00,65.0,1.36,136.91,10.08,55.75
2023-01-28 04:00:00,61.0,2.47,121.58,9.66,60.79
2023-01-28 05:00:00,46.0,2.88,99.56,9.06,65.57
2023-01-28 06:00:00,50.0,2.81,95.25,7.91,69.03
2023-01-28 07:00:00,43.0,1.99,109.69,6.95,73.68
2023-01-28 08:00:00,112.0,2.66,99.19,6.83,75.63
2023-01-28 09:00:00,104.0,3.15,99.49,9.85,67.57
2023-01-28 10:00:00,76.0,3.16,107.83,13.58,57.02
2023-01-28 11:00:00,71.0,2.5,111.56,17.16,46.96
2023-01-28 12:00:00,59.0,1.68,236.35,21.25,36.75
2023-01-28 13:00:00,37.0,1.98,231.39,23.19,29.23
2023-01-28 14:00:00,44.0,2.32,211.69,22.95,27.83
2023-01-28 15:00:00,28.0,2.79,269.31,23.85,24.32
2023-01-28 16:00:00,36.0,3.48,250.19,24.81,21.27
2023-01-28 17:00:00,36.0,3.96,276.82,23.77,20.57
2023-01-28 18:00:00,38.0,4.3,293.83,22.75,22.12
2023-01-28 19:00:00,43.0,2.94,288.92,20.71,22.93
2023-01-28 20:00:00,53.0,2.15,274.01,18.78,27.48
2023-01-28 21:00:00,68.0,1.75,264.33,18.21,30.08
2023-01-28 22:00:00,97.0,1.72,260.84,16.5,33.53
2023-01-28 23:00:00,95.0,1.51,277.91,15.49,35.95
2023-01-29 00:00:00,85.0,1.0,263.9,14.58,36.55
2023-01-29 01:00:00,84.0,0.97,223.15,13.03,37.77
2023-01-29 02:00:00,92.0,0.97,229.51,12.81,39.27
2023-01-29 03:00:00,71.0,0.97,227.96,12.12,40.75
2023-01-29 04:00:00,62.0,1.05,276.89,11.8,45.46
2023-01-29 05:00:00,44.0,0.97,246.25,10.86,47.84
2023-01-29 06:00:00,53.0,1.07,104.46,10.31,54.81
2023-01-29 07:00:00,74.0,1.23,92.09,9.16,56.74
2023-01-29 08:00:00,77.0,1.4,125.13,9.02,57.75
2023-01-29 09:00:00,71.0,2.0,117.94,12.4,49.25
2023-01-29 10:00:00,79.0,1.84,132.8,17.55,37.79
2023-01-29 11:00:00,66.0,2.13,136.86,20.13,33.85
2023-01-29 12:00:00,40.0,1.93,157.72,23.1,29.39
2023-01-29 13:00:00,32.0,1.55,187.41,25.36,25.13
2023-01-29 14:00:00,32.0,1.76,211.19,26.53,22.27
2023-01-29 15:00:00,30.0,2.5,224.22,26.65,20.1
2023-01-29 16:00:00,28.0,2.69,222.34,26.87,19.25
2023-01-29 17:00:00,26.0,2.24,197.71,27.07,19.27
2023-01-29 18:00:00,34.0,2.49,276.43,26.04,19.75
2023-01-29 19:00:00,31.0,1.85,277.26,23.07,22.93
2023-01-29 20:00:00,65.0,0.99,280.11,20.53,26.07
2023-01-29 21:00:00,160.0,1.09,271.01,18.99,28.89
2023-01-29 22:00:00,215.0,0.96,142.3,17.17,34.25
2023-01-29 23:00:00,276.0,1.03,213.28,15.96,34.84
2023-01-30 00:00:00,175.0,0.97,275.57,15.25,36.88
2023-01-30 01:00:00,114.0,0.97,196.4,13.92,41.44
2023-01-30 02:00:00,141.0,1.47,156.97,12.47,45.42
2023-01-30 03:00:00,88.0,1.17,158.25,10.98,48.96
2023-01-30 04:00:00,72.0,0.97,117.75,11.0,48.42
2023-01-30 05:00:00,89.0,1.01,272.89,10.47,50.12
2023-01-30 06:00:00,78.0,1.02,194.96,9.64,52.8
2023-01-30 07:00:00,78.0,1.34,104.92,8.43,59.93
2023-01-30 08:00:00,85.0,1.22,142.13,8.45,59.33
2023-01-30 09:00:00,84.0,1.6,141.22,13.28,49.51
2023-01-30 10:00:00,104.0,1.21,140.91,17.99,38.09
2023-01-30 11:00:00,110.0,1.27,230.59,21.67,31.78
2023-01-30 12:00:00,79.0,2.2,278.7,23.35,27.85
2023-01-30 13:00:00,49.0,2.24,258.03,25.16,25.75
2023-01-30 14:00:00,31.0,2.38,246.74,26.49,22.3
2023-01-30 15:00:00,29.0,2.17,227.38,27.31,20.11
2023-01-30 16:00:00,39.0,1.9,204.82,28.08,18.49
2023-01-30 17:00:00,42.0,2.07,252.0,27.82,18.99
2023-01-30 18:00:00,44.0,2.14,281.88,26.8,19.31
2023-01-30 19:00:00,59.0,1.79,311.63,23.92,21.67
2023-01-30 20:00:00,102.0,0.96,293.72,20.69,24.32
2023-01-30 21:00:00,222.0,0.99,217.32,19.22,29.05
2023-01-30 22:00:00,310.0,1.6,227.06,18.1,32.71
2023-01-30 23:00:00,145.0,2.18,134.52,17.13,33.71
2023-01-31 00:00:00,127.0,1.14,146.14,15.77,36.79
2023-01-31 01:00:00,134.0,1.2,111.5,15.06,41.74
2023-01-31 02:00:00,104.0,2.03,128.95,13.96,45.41
2023-01-31 03:00:00,78.0,2.1,124.17,13.59,48.13
2023-01-31 04:00:00,50.0,1.39,98.73,12.72,52.07
2023-01-31 05:00:00,64.0,1.72,97.7,11.99,56.84
2023-01-31 06:00:00,70.0,1.88,89.5,11.17,61.27
2023-01-31 07:00:00,64.0,1.52,102.83,10.75,65.26
2023-01-31 08:00:00,76.0,1.77,106.3,10.49,66.57
2023-01-31 09:00:00,91.0,2.81,98.58,13.15,61.9
2023-01-31 10:00:00,95.0,2.97,89.26,16.42,53.52
2023-01-31 11:00:00,72.0,3.33,98.54,19.24,44.87
2023-01-31 12:00:00,64.0,2.18,116.39,22.25,37.68
2023-01-31 13:00:00,61.0,1.88,211.83,25.3,29.67
2023-01-31 14:00:00,53.0,2.06,246.98,26.52,25.96
2023-01-31 15:00:00,49.0,1.87,228.17,27.32,24.79
2023-01-31 16:00:00,51.0,1.87,210.83,28.18,22.59
2023-01-31 17:00:00,52.0,2.03,143.93,28.01,21.9
2023-01-31 18:00:00,53.0,1.57,117.0,26.76,22.42
2023-01-31 19:00:00,55.0,0.95,147.32,23.52,25.33
2023-01-31 20:00:00,114.0,2.0,156.41,21.61,30.41
2023-01-31 21:00:00,118.0,2.83,209.24,20.76,35.38
2023-01-31 22:00:00,97.0,2.22,237.15,19.31,44.4
2023-01-31 23:00:00,82.0,1.32,186.82,17.59,48.18
2023-02-01 00:00:00,63.0,1.02,282.04,16.86,51.21
2023-02-01 01:00:00,63.0,1.22,169.9,16.3,53.46
2023-02-01 02:00:00,97.0,1.94,118.01,14.88,56.78
2023-02-01 03:00:00,62.0,2.27,123.8,13.6,62.37
2023-02-01 04:00:00,53.0,2.77,110.02,12.73,68.76
2023-02-01 05:00:00,45.0,2.88,114.93,11.85,73.14
2023-02-01 06:00:00,40.0,2.69,102.57,11.12,76.29
2023-02-01 07:00:00,50.0,2.44,86.7,10.39,79.28
2023-02-01 08:00:00,74.0,2.2,96.77,10.41,82.55
2023-02-01 09:00:00,82.0,3.35,95.96,12.88,75.61
2023-02-01 10:00:00,76.0,3.98,100.59,16.1,64.11
2023-02-01 11:00:00,58.0,3.53,99.91,18.64,54.84
2023-02-01 12:00:00,72.0,2.97,128.63,21.04,46.39
2023-02-01 13:00:00,53.0,2.31,129.38,23.36,38.55
2023-02-01 14:00:00,36.0,2.44,168.82,24.74,32.65
2023-02-01 15:00:00,44.0,2.81,187.46,24.81,30.78
2023-02-01 16:00:00,45.0,2.34,232.87,25.94,28.63
2023-02-01 17:00:00,45.0,2.94,276.71,25.99,27.6
2023-02-01 18:00:00,60.0,1.77,269.62,24.76,28.98
2023-02-01 19:00:00,62.0,1.3,270.53,22.14,32.55
2023-02-01 20:00:00,97.0,2.49,209.22,20.63,37.1
2023-02-01 21:00:00,74.0,3.63,169.31,19.17,40.43
2023-02-01 22:00:00,68.0,2.49,213.38,18.64,43.38
2023-02-01 23:00:00,72.0,1.67,207.11,17.26,48.93
2023-02-02 00:00:00,62.0,1.24,214.78,15.76,52.39
2023-02-02 01:00:00,44.0,2.05,276.03,15.26,53.22
2023-02-02 02:00:00,36.0,1.18,250.88,14.3,54.55
2023-02-02 03:00:00,36.0,1.25,285.53,13.36,56.9
2023-02-02 04:00:00,47.0,1.12,261.87,12.26,60.88
2023-02-02 05:00:00,45.0,1.96,247.52,11.79,63.39
2023-02-02 06:00:00,44.0,1.14,212.7,10.74,64.11
2023-02-02 07:00:00,72.0,0.97,88.36,9.92,68.16
2023-02-02 08:00:00,113.0,0.97,139.86,9.68,71.3
2023-02-02 09:00:00,141.0,0.98,159.26,14.6,58.58
2023-02-02 10:00:00,115.0,2.17,290.53,18.16,50.45
2023-02-02 11:00:00,62.0,2.15,264.41,19.93,44.75
2023-02-02 12:00:00,53.0,2.06,215.73,22.0,38.33
2023-02-02 13:00:00,40.0,2.23,234.42,23.71,32.51
2023-02-02 14:00:00,25.0,3.32,262.16,24.74,22.58
2023-02-02 15:00:00,33.0,3.53,268.72,25.54,19.46
2023-02-02 16:00:00,48.0,3.45,270.72,26.1,17.69
2023-02-02 17:00:00,37.0,3.51,279.06,25.92,17.31
2023-02-02 18:00:00,36.0,3.52,278.38,24.86,18.28
2023-02-02 19:00:00,38.0,2.15,282.16,22.7,19.74
2023-02-02 20:00:00,78.0,0.96,298.04,19.24,20.97
2023-02-02 21:00:00,185.0,0.99,208.68,17.5,24.12
2023-02-02 22:00:00,246.0,1.18,252.48,16.69,31.22
2023-02-02 23:00:00,162.0,1.08,280.21,15.35,31.53
2023-02-03 00:00:00,91.0,1.02,215.21,14.54,34.79
2023-02-03 01:00:00,110.0,2.72,103.57,12.45,41.99
2023-02-03 02:00:00,95.0,3.1,101.31,13.32,49.49
2023-02-03 03:00:00,63.0,4.02,61.38,13.47,55.44
2023-02-03 04:00:00,82.0,5.12,50.11,11.72,67.06
2023-02-03 05:00:00,57.0,3.97,63.29,10.7,68.26
2023-02-03 06:00:00,36.0,4.91,71.21,10.71,67.24
2023-02-03 07:00:00,43.0,6.1,64.66,10.59,66.51
2023-02-03 08:00:00,41.0,5.59,60.95,10.54,66.0
2023-02-03 09:00:00,36.0,5.32,62.31,12.14,60.27
2023-02-03 10:00:00,56.0,6.48,67.63,13.37,54.73
2023-02-03 11:00:00,111.0,6.87,63.63,14.06,51.83
2023-02-03 12:00:00,110.0,6.91,70.68,15.61,46.73
2023-02-03 13:00:00,248.0,6.64,88.62,17.22,41.66
2023-02-03 14:00:00,180.0,6.67,91.71,17.8,39.37
2023-02-03 15:00:00,142.0,6.44,93.22,18.49,37.02
2023-02-03 16:00:00,122.0,6.09,88.88,19.22,33.88
2023-02-03 17:00:00,103.0,5.85,83.67,19.66,31.72
2023-02-03 18:00:00,99.0,5.44,83.17,19.2,31.26
2023-02-03 19:00:00,83.0,5.75,73.83,17.0,34.32
2023-02-03 20:00:00,94.0,6.02,50.0,13.91,34.34
2023-02-03 21:00:00,64.0,5.69,55.87,12.41,37.97
2023-02-03 22:00:00,38.0,5.46,62.13,11.13,40.75
2023-02-03 23:00:00,31.0,5.25,70.2,9.98,43.7
2023-02-04 00:00:00,26.0,4.41,84.29,8.42,46.34
2023-02-04 01:00:00,18.0,4.22,81.56,7.58,49.32
2023-02-04 02:00:00,12.0,4.14,85.56,6.92,50.17
2023-02-04 03:00:00,16.0,3.9,83.04,6.04,52.26
2023-02-04 04:00:00,11.0,3.33,94.71,5.6,52.28
2023-02-04 05:00:00,16.0,2.93,99.22,4.89,53.57
2023-02-04 06:00:00,14.0,3.32,104.46,4.22,53.85
2023-02-04 07:00:00,16.0,3.33,106.61,3.79,53.33
2023-02-04 08:00:00,35.0,3.77,109.33,3.79,53.85
2023-02-04 09:00:00,58.0,3.61,109.66,6.44,46.87
2023-02-04 10:00:00,53.0,3.98,79.83,9.6,37.22
2023-02-04 11:00:00,51.0,4.35,102.08,12.55,30.85
2023-02-04 12:00:00,40.0,3.91,103.76,15.17,30.53
2023-02-04 13:00:00,42.0,2.74,119.77,18.25,29.85
2023-02-04 14:00:00,45.0,2.37,173.97,20.74,27.28
2023-02-04 15:00:00,56.0,1.81,215.81,22.9,23.48
2023-02-04 16:00:00,56.0,1.79,240.69,24.4,20.09
2023-02-04 17:00:00,44.0,2.35,255.24,24.5,18.62
2023-02-04 18:00:00,45.0,2.54,269.22,23.35,19.68
2023-02-04 19:00:00,54.0,1.87,277.16,20.79,22.51
2023-02-04 20:00:00,99.0,1.01,275.72,17.65,25.25
2023-02-04 21:00:00,214.0,1.01,219.87,15.91,28.59
2023-02-04 22:00:00,306.0,1.27,131.04,14.57,33.27
2023-02-04 23:00:00,165.0,1.2,133.69,13.65,34.51
2023-02-05 00:00:00,109.0,1.94,117.27,12.59,36.51
2023-02-05 01:00:00,72.0,1.97,121.54,11.7,36.22
2023-02-05 02:00:00,64.0,2.08,77.32,10.58,38.28
2023-02-05 03:00:00,60.0,2.53,79.26,9.33,39.79
2023-02-05 04:00:00,66.0,1.95,111.76,8.75,42.58
2023-02-05 05:00:00,65.0,2.35,109.43,7.72,47.61
2023-02-05 06:00:00,64.0,2.49,120.2,6.84,49.82
2023-02-05 07:00:00,58.0,2.12,117.45,6.3,52.46
2023-02-05 08:00:00,59.0,3.2,113.33,6.88,51.22
2023-02-05 09:00:00,65.0,2.72,106.5,11.03,40.47
